Symbol,Date,Open,High,Low,Close,Percent Change,Volume
NEPSE,6/10/2019,1285.49,1289.54,1274.62,1275.82,0,553347008
NEPSE,6/6/2019,1296.5,1296.8,1284.59,1284.59,0,579563008
NEPSE,6/4/2019,1292.86,1297.91,1286.37,1289.28,0,694590976
NEPSE,6/3/2019,1306.88,1308.63,1291.02,1292.84,0,664590016
NEPSE,6/2/2019,1317.91,1317.91,1304.53,1305.68,0,735995008
NEPSE,5/30/2019,1328.62,1349.38,1317.67,1319.47,0,1504460032
NEPSE,5/29/2019,1307.3,1315.16,1307.13,1313.88,0,884201024
NEPSE,5/28/2019,1304.22,1307.08,1300.45,1305.49,0,749068992
NEPSE,5/27/2019,1302.98,1309.9,1298.36,1302.96,0,499910016
NEPSE,5/26/2019,1315.97,1317.86,1301.32,1302.61,0,603897024
NEPSE,5/23/2019,1321.69,1324.15,1309.12,1314.55,0,913235968
NEPSE,5/22/2019,1314.94,1322.47,1314.82,1319.63,0,918484992
NEPSE,5/21/2019,1308.4,1317.79,1304.59,1312.14,0,796716992
NEPSE,5/20/2019,1319.21,1322.85,1305.43,1307.71,0,1164889984
NEPSE,5/19/2019,1319.33,1322.09,1312.81,1316.84,0,1055840000
NEPSE,5/16/2019,1322.68,1326.69,1313.93,1318.71,0,881396992
NEPSE,5/15/2019,1316.79,1334.06,1316.21,1321,0,1302630016
NEPSE,5/14/2019,1307.84,1321,1307.84,1315.45,0,1007529984
NEPSE,5/13/2019,1295.99,1301.68,1295.99,1301.34,0,775121984
NEPSE,5/12/2019,1292.12,1295.03,1284.17,1295.03,0,672155008
NEPSE,5/9/2019,1297.57,1302.62,1290.11,1291.96,0,605086976
NEPSE,5/8/2019,1301.39,1304.15,1295.32,1297.6,0,494902016
NEPSE,5/7/2019,1298.35,1311.18,1295.73,1301.28,0,699849024
NEPSE,5/6/2019,1278,1299.41,1270.06,1299.41,0,619564992
NEPSE,5/5/2019,1293.71,1293.71,1276.73,1277.68,0,628641024
NEPSE,5/2/2019,1298.8,1300.43,1282.95,1294.39,0,573145024
NEPSE,4/30/2019,1310.65,1316.53,1296.07,1298.6,0,913017984
NEPSE,4/29/2019,1318.44,1322.95,1299.09,1310.31,0,1160230016
NEPSE,4/28/2019,1293.77,1322.88,1293.77,1314.51,0,1616089984
NEPSE,4/25/2019,1279.67,1296.92,1279.67,1292.12,0,1335980032
NEPSE,4/24/2019,1265.11,1280.84,1261.69,1279.29,0,921345984
NEPSE,4/23/2019,1256.61,1268.32,1248.5,1260.68,0,561851008
NEPSE,4/22/2019,1264.77,1280.08,1247.65,1256.94,0,1000550016
NEPSE,4/21/2019,1232.53,1264.2,1230.22,1264.2,0,1004000000
NEPSE,4/18/2019,1217.11,1232.26,1214.95,1232.26,0,732081024
NEPSE,4/17/2019,1212.34,1223.42,1210.35,1217.04,0,803244992
NEPSE,4/16/2019,1187.73,1212.05,1187.73,1212.05,0,723990016
NEPSE,4/15/2019,1184.22,1188.71,1181.95,1188.71,0,289871008
NEPSE,4/11/2019,1184.29,1189.98,1180.18,1184.02,0,387624000
NEPSE,4/10/2019,1181.72,1187.98,1174.88,1184.61,0,358990016
NEPSE,4/9/2019,1191.78,1194.62,1180,1181.1,0,622529984
NEPSE,4/8/2019,1183.46,1197.88,1179.47,1191.68,0,864142976
NEPSE,4/7/2019,1164.94,1182.36,1161.66,1182.36,0,518228000
NEPSE,4/4/2019,1165.85,1169.87,1159.9,1165.2,0,386452000
NEPSE,4/3/2019,1163.71,1172.4,1158.79,1165.84,0,524422016
NEPSE,4/2/2019,1153.89,1164.41,1153.89,1163.82,0,472344992
NEPSE,4/1/2019,1142.65,1152.05,1142.06,1149.99,0,326448992
NEPSE,3/31/2019,1145.95,1149.81,1139.68,1143.09,0,241951008
NEPSE,3/28/2019,1142,1144.53,1140.56,1144.53,0,215416992
NEPSE,3/27/2019,1140.69,1142.81,1140.16,1142.61,0,208898000
NEPSE,3/26/2019,1138.86,1140.9,1136.7,1140.72,0,190316992
NEPSE,3/25/2019,1134.65,1139.71,1132.06,1138.67,0,216906000
NEPSE,3/24/2019,1141.33,1142.14,1131.14,1134.8,0,211912992
NEPSE,3/21/2019,1148.61,1150.3,1140,1140.6,0,248614000
NEPSE,3/19/2019,1155.72,1158.78,1147.15,1147.15,0,129145000
NEPSE,3/18/2019,1161.05,1164.62,1153.98,1153.98,0,279032000
NEPSE,3/17/2019,1156.18,1165.19,1156.18,1161.45,0,316537984
NEPSE,3/14/2019,1149.64,1156.19,1142.89,1155.5,0,263186000
NEPSE,3/13/2019,1157.85,1166.24,1150.1,1150.1,0,407008000
NEPSE,3/12/2019,1148.69,1163.26,1143.99,1163.26,0,513876992
NEPSE,3/11/2019,1129.51,1142.93,1125.94,1142.93,0,382284992
NEPSE,3/10/2019,1127.29,1129.41,1118.21,1128.71,0,102317000
NEPSE,3/7/2019,1112.45,1127.77,1112.45,1127.77,0,283819008
NEPSE,3/6/2019,1103.17,1111.76,1100.97,1111.76,0,211804992
NEPSE,3/5/2019,1100.95,1104.61,1098.95,1102.64,0,213340992
NEPSE,3/3/2019,1108.26,1108.84,1100.58,1100.58,0,221026000
NEPSE,2/27/2019,1103.65,1111.04,1103.17,1105.53,0,204516992
NEPSE,2/26/2019,1109.77,1110.22,1101.59,1102.56,0,149262000
NEPSE,2/25/2019,1102.45,1109.73,1100.13,1109.73,0,182428992
NEPSE,2/24/2019,1115.2,1115.25,1102.32,1102.32,0,193956992
NEPSE,2/21/2019,1113.6,1114.14,1110.15,1113.07,0,157692000
NEPSE,2/20/2019,1128.97,1128.97,1112.33,1112.23,0,154584000
NEPSE,2/19/2019,1103.35,1124.23,1102.3,1124.23,0,202684000
NEPSE,2/18/2019,1110.27,1111.14,1101.81,1102.51,0,208487008
NEPSE,2/17/2019,1117.7,1122.1,1107.92,1109.72,0,194344992
NEPSE,2/14/2019,1120.19,1120.3,1112.15,1112.87,0,231671008
NEPSE,2/13/2019,1129.86,1132.39,1121.08,1121.08,0,230651008
NEPSE,2/12/2019,1131.32,1132.5,1126.42,1128.19,0,156376000
NEPSE,2/11/2019,1126.46,1132.37,1124.51,1128.86,0,191024000
NEPSE,2/10/2019,1138.62,1138.86,1125.83,1127.53,0,228292000
NEPSE,2/7/2019,1139.29,1140.62,1137.14,1139.57,0,242260000
NEPSE,2/6/2019,1147.23,1147.31,1139.09,1139.72,0,226248992
NEPSE,2/5/2019,1143.58,1149.4,1143.39,1147.1,0,221967008
NEPSE,2/4/2019,1152.98,1155.08,1144.27,1144.27,0,322760992
NEPSE,2/3/2019,1160.57,1161.22,1152.16,1153.06,0,321743008
NEPSE,1/31/2019,1162.34,1163.86,1160.26,1161.63,0,268244992
NEPSE,1/30/2019,1160.53,1163.27,1159.35,1160.59,0,190572992
NEPSE,1/29/2019,1164.91,1165.09,1160.1,1160.99,0,259283008
NEPSE,1/28/2019,1162.94,1164.89,1161.48,1164.89,0,203579008
NEPSE,1/27/2019,1171.35,1171.72,1160.84,1160.84,0,306070016
NEPSE,1/24/2019,1172.27,1175.42,1170.54,1172.78,0,306295008
NEPSE,1/23/2019,1168.14,1172.98,1167.99,1172.98,0,238475008
NEPSE,1/22/2019,1164.56,1172.03,1163.58,1168.83,0,277291008
NEPSE,1/21/2019,1175.68,1175.68,1167.69,1167.69,0,335558016
NEPSE,1/20/2019,1190.67,1191.41,1177.02,1179.17,0,361756992
NEPSE,1/17/2019,1190.66,1190.66,1186.52,1187.77,0,281347008
NEPSE,1/16/2019,1195.54,1200.32,1187.97,1187.97,0,474423008
NEPSE,1/15/2019,1180.98,1195.54,1180.78,1195.54,0,391993984
NEPSE,1/14/2019,1175.05,1179,1175,1178.03,0,259270000
NEPSE,1/13/2019,1181.53,1182.44,1173.46,1175.05,0,353560000
NEPSE,1/10/2019,1179.36,1183.19,1179.36,1180.84,0,344812992
NEPSE,1/9/2019,1177.87,1177.07,1183.12,1179.36,0,275980992
NEPSE,1/8/2019,1177.87,1180.85,1177.15,1177.07,0,332627008
NEPSE,1/7/2019,1170.72,1181.17,1170.36,1177.46,0,322203008
NEPSE,1/6/2019,1178.25,1181.58,1170.11,1170.79,0,298870016
NEPSE,1/3/2019,1180.47,1184.95,1178.06,1178.87,0,262468000
NEPSE,1/2/2019,1185.91,1186.9,1180.43,1180.43,0,246231008
NEPSE,1/1/2019,1187.3,1196.18,1183.84,1185.91,0,227166000
NEPSE,12/31/2018,1204.68,1207.25,1188.19,1188.19,0,390624000
NEPSE,12/30/2018,1215.14,1219.29,1204.24,1204.54,0,433888992
NEPSE,12/27/2018,1216.57,1232.74,1211.72,1215.16,0,1097720064
NEPSE,12/26/2018,1186.11,1216.27,1184.3,1216.27,0,679681024
NEPSE,12/25/2018,1192.61,1192.95,1182.41,1186.03,0,337190016
NEPSE,12/24/2018,1198.26,1207.88,1190.86,1191.74,0,695494976
NEPSE,12/23/2018,1166.33,1198.18,1166.33,1198.18,0,756868992
NEPSE,12/20/2018,1162.65,1173.8,1162.65,1165.97,0,393798016
NEPSE,12/19/2018,1168.29,1171.58,1158.88,1162.7,0,342703008
NEPSE,12/18/2018,1183.12,1185.36,1165.59,1168.17,0,512580992
NEPSE,12/17/2018,1167.55,1182.81,1166.06,1182.78,0,360561984
NEPSE,12/16/2018,1149.23,1168.59,1149.23,1167.67,0,437036992
NEPSE,12/13/2018,1141.25,1153.17,1140.54,1148.78,0,298800000
NEPSE,12/12/2018,1140.83,1143.7,1137.67,1141.18,0,208110000
NEPSE,12/11/2018,1143.85,1145.75,1139.95,1141.1,0,370360992
NEPSE,12/10/2018,1131.43,1145.61,1131.43,1144.19,0,386500000
NEPSE,12/9/2018,1121.16,1128.45,1121.1,1131.7,0,218708992
NEPSE,12/6/2018,1117.97,1126,1109.32,1120.84,0,338912992
NEPSE,12/5/2018,1140.99,1142.06,1117.45,1118.13,0,329556992
NEPSE,12/4/2018,1133,1142.01,1131.15,1142.01,0,363332992
NEPSE,12/3/2018,1130.31,1144,1128.91,1131.73,0,622254976
NEPSE,12/2/2018,1148.29,1148.36,1129.89,1130.89,0,451952000
NEPSE,11/29/2018,1159.07,1160.42,1148.13,1148.36,0,314926016
NEPSE,11/28/2018,1161.5,1162.98,1158.75,1159.08,0,396228000
NEPSE,11/27/2018,1159.75,1167.17,1159.75,1161.49,0,218848992
NEPSE,11/26/2018,1166.59,1167.19,1159.31,1159.82,0,293713984
NEPSE,11/25/2018,1181.96,1182.44,1166.01,1166.63,0,244220992
NEPSE,11/22/2018,1184.01,1184.92,1181.34,1181.24,0,248907008
NEPSE,11/21/2018,1182.17,1182.74,1176.45,1182.55,0,227711008
NEPSE,11/20/2018,1189.97,1190.15,1181.66,1181.75,0,171414000
NEPSE,11/19/2018,1196.08,1196.15,1187.96,1190.2,0,207570000
NEPSE,11/18/2018,1203.94,1204.79,1194.18,1195.45,0,319399008
NEPSE,11/15/2018,1208.89,1213.63,1205.2,1205.02,0,236074000
NEPSE,11/14/2018,1208.28,1209.23,1203.58,1208.89,0,178260736
NEPSE,11/13/2018,1192.87,1209.1,1191.72,1207.57,0,166104000
NEPSE,11/12/2018,1204.64,1204.64,1192.22,1193.34,0,132057000
NEPSE,11/11/2018,1224.39,1224.39,1205.22,1205.22,0,98566496
NEPSE,11/6/2018,1222.53,1222.53,1222.53,1222.53,0,33213900
NEPSE,11/5/2018,1207.28,1219.75,1205.81,1219.2,0,239046000
NEPSE,11/4/2018,1220.98,1221.22,1206.48,1207.28,0,280206016
NEPSE,11/1/2018,1221.46,1223.76,1217.46,1220.98,0,241964000
NEPSE,10/31/2018,1224.36,1224.99,1218.83,1221.46,0,158274000
NEPSE,10/30/2018,1216.93,1224.36,1216,1224.36,0,213728000
NEPSE,10/29/2018,1227.49,1227.49,1215.82,1216.93,0,214403008
NEPSE,10/28/2018,1241.11,1241.82,1225.38,1227.49,0,300731008
NEPSE,10/25/2018,1249.93,1250.3,1240.58,1241.11,0,270716000
NEPSE,10/24/2018,1241.84,1250.45,1239.01,1249.93,0,218378000
NEPSE,10/23/2018,1244.54,1246.22,1238.63,1241.84,0,192782000
NEPSE,10/22/2018,1246.52,1248.09,1240.58,1244.54,0,167090000
NEPSE,10/21/2018,1241.63,1248.51,1241.15,1246.52,0,136048000
NEPSE,10/15/2018,1242.43,1246.14,1241.48,1241.63,0,306736992
NEPSE,10/14/2018,1228.28,1242.43,1228.16,1242.43,0,265802000
NEPSE,10/11/2018,1218.33,1228.28,1214.77,1228.28,0,231244000
NEPSE,10/10/2018,1217.93,1218.86,1213.58,1218.33,0,218171008
NEPSE,10/9/2018,1220.52,1227.07,1217.06,1217.93,0,336793984
NEPSE,10/8/2018,1214.36,1222.78,1213.36,1220.52,0,360992992
NEPSE,10/7/2018,1227.37,1227.37,1212.88,1214.36,0,378448000
NEPSE,10/4/2018,1230.6,1231.84,1221.33,1227.37,0,365169984
NEPSE,10/3/2018,1241.36,1242.27,1230.6,1230.6,0,365169984
NEPSE,10/2/2018,1238.67,1247.44,1237.53,1241.36,0,440748992
NEPSE,10/1/2018,1256.71,1258.26,1237.97,1238.67,0,524752000
NEPSE,9/30/2018,1267.18,1267.76,1253.44,1256.71,0,561558976
NEPSE,9/27/2018,1277.74,1278.71,1266.18,1267.18,0,492740992
NEPSE,9/26/2018,1280.05,1288.52,1270.05,1277.74,0,890030016
NEPSE,9/25/2018,1257.68,1283.45,1257.74,1280.05,0,1051049984
NEPSE,9/23/2018,1255.09,1260.39,1250.9,1257.68,0,618721024
NEPSE,9/20/2018,1258.81,1260.96,1249.78,1255.07,0,528860992
NEPSE,9/18/2018,1256.4,1261.61,1251.25,1258.81,0,440420000
NEPSE,9/17/2018,1256.55,1261.19,1247.9,1256.4,0,579804992
NEPSE,9/16/2018,1244.84,1270.19,1244.99,1256.53,0,886097024
NEPSE,9/13/2018,1230.71,1246.24,1230.8,1244.84,0,687436992
NEPSE,9/12/2018,1217.65,1230.96,1215.62,1230.71,0,399812000
NEPSE,9/11/2018,1210.88,1224.6,1210.88,1217.65,0,314528000
NEPSE,9/10/2018,1218.98,1220.25,1206.88,1210.88,0,234584000
NEPSE,9/9/2018,1229.77,1230.37,1217.33,1218.98,0,298512992
NEPSE,9/6/2018,1234.15,1247.35,1224.25,1229.77,0,695782016
NEPSE,9/5/2018,1210.24,1243.61,1210.3,1234.13,0,690163008
NEPSE,9/4/2018,1206.26,1214.2,1202.68,1210.24,0,405795008
NEPSE,9/3/2018,1190.28,1213.86,1190.27,1206.26,0,519075008
NEPSE,9/2/2018,1181.69,1191.93,1178.59,1190.28,0,283239008
NEPSE,8/30/2018,1172.3,1181.69,1170.69,1181.69,0,214779008
NEPSE,8/29/2018,1177.09,1177.79,1171,1172.3,0,177668000
NEPSE,8/28/2018,1175.72,1177.09,1172.78,1177.09,0,176827008
NEPSE,8/26/2018,1178.5,1178.67,1175.5,1175.72,0,131823000
NEPSE,8/23/2018,1182.42,1183.13,1175.35,1178.5,0,261260992
NEPSE,8/22/2018,1183.89,1185.34,1180.26,1182.42,0,105630000
NEPSE,8/21/2018,1188.08,1188.27,1181.98,1183.89,0,173720000
NEPSE,8/20/2018,1196.29,1196.84,1185.82,1188.07,0,193962000
NEPSE,8/19/2018,1210.32,1210.75,1195.7,1196.29,0,281052992
NEPSE,8/16/2018,1209.71,1218.71,1203.14,1210.32,0,410744992
NEPSE,8/15/2018,1180.98,1210.09,1180.99,1209.71,0,315848000
NEPSE,8/14/2018,1174.37,1181.39,1170.09,1180.98,0,179439008
NEPSE,8/13/2018,1163.94,1174.62,1161.96,1174.37,0,162339008
NEPSE,8/12/2018,1180.63,1181.58,1163.41,1163.94,0,240828992
NEPSE,8/9/2018,1187.32,1189.23,1179.25,1180.63,0,185994000
NEPSE,8/8/2018,1188.21,1190.3,1186.09,1187.32,0,139159008
NEPSE,8/7/2018,1189.67,1192.06,1186.26,1188.21,0,171795008
NEPSE,8/6/2018,1189.88,1192.97,1188.05,1189.67,0,156654000
NEPSE,8/5/2018,1191.31,1192.53,1188.44,1189.88,0,158752992
NEPSE,8/2/2018,1193.87,1195.94,1191.13,1191.31,0,185231008
NEPSE,8/1/2018,1191.47,1194.61,1190.04,1193.87,0,166588000
NEPSE,7/31/2018,1194.38,1196.56,1189.77,1191.47,0,162706000
NEPSE,7/30/2018,1194.82,1198.56,1193.17,1194.38,0,271272992
NEPSE,7/29/2018,1191.2,1196.79,1191.2,1194.82,0,175888992
NEPSE,7/26/2018,1194.35,1197,1188.15,1191.2,0,179884992
NEPSE,7/25/2018,1194.5,1200,1192.26,1194.35,0,148591008
NEPSE,7/24/2018,1194.5,1213.15,1194.09,1199.27,0,281844992
NEPSE,7/23/2018,1181.66,1194.9,1181.4,1194.5,0,178876992
NEPSE,7/22/2018,1193.39,1194,1181.12,1181.66,0,198144992
NEPSE,7/19/2018,1198.77,1199.54,1192.78,1193.39,0,239239008
NEPSE,7/18/2018,1204.31,1205.15,1196.21,1198.77,0,163767008
NEPSE,7/17/2018,1212.36,1214.85,1202.85,1204.31,0,192836992
NEPSE,7/16/2018,1200.09,1212.36,1197.06,1212.36,0,93616400
NEPSE,7/15/2018,1191.98,1200.31,1192,1200.09,0,160974000
NEPSE,7/12/2018,1205.64,1210.6,1190.09,1191.98,0,372244992
NEPSE,7/11/2018,1205.93,1221.75,1204.29,1205.64,0,353544992
NEPSE,7/10/2018,1206.43,1214.45,1202.79,1205.93,0,252370000
NEPSE,7/9/2018,1224.39,1226.09,1204.95,1206.43,0,381536000
NEPSE,7/8/2018,1224.41,1240.93,1224.37,1224.39,0,453251008
NEPSE,7/5/2018,1188.4,1224.41,1188.37,1224.41,0,445847008
NEPSE,7/4/2018,1180.36,1190.17,1175.88,1188.4,0,226062000
NEPSE,7/3/2018,1179.71,1183.03,1174.56,1180.36,0,180480000
NEPSE,7/2/2018,1184.53,1187.04,1174.83,1179.71,0,196692992
NEPSE,7/1/2018,1198.54,1199.05,1183.52,1184.53,0,187736992
NEPSE,6/28/2018,1199.42,1203.96,1197.34,1198.54,0,219600992
NEPSE,6/27/2018,1194.8,1205.53,1190.95,1199.42,0,159571008
NEPSE,6/26/2018,1210.09,1211.17,1194.35,1194.8,0,208990000
NEPSE,6/25/2018,1219.81,1220.76,1209.02,1210.09,0,178132000
NEPSE,6/24/2018,1218.46,1227.74,1216.21,1219.81,0,173104992
NEPSE,6/21/2018,1217.84,1225.43,1211.31,1218.46,0,170062000
NEPSE,6/20/2018,1226.18,1226.83,1217.46,1217.84,0,242912992
NEPSE,6/19/2018,1235.15,1236.48,1223.93,1226.18,0,189708992
NEPSE,6/18/2018,1233.23,1235.15,1221.92,1235.15,0,188058000
NEPSE,6/17/2018,1247.3,1248.62,1232.41,1233.23,0,226919008
NEPSE,6/14/2018,1239.26,1252.87,1241.85,1247.3,0,269468000
NEPSE,6/13/2018,1239.26,1243.1,1235.01,1242.07,0,189940992
NEPSE,6/12/2018,1241.19,1244.85,1230.42,1239.26,0,271081984
NEPSE,6/11/2018,1231.64,1252.7,1223.78,1241.19,0,371065984
NEPSE,6/10/2018,1257.07,1259.04,1231.06,1231.64,0,427745984
NEPSE,6/7/2018,1282.75,1285.84,1256.75,1257.07,0,413830016
NEPSE,6/6/2018,1268.84,1295.82,1268.91,1282.75,0,189312992
NEPSE,6/4/2018,1273.95,1281.98,1258.58,1268.84,0,403524992
NEPSE,6/3/2018,1307.66,1307.63,1273.02,1273.95,0,496812000
NEPSE,5/31/2018,1327.21,1323.11,1305.61,1307.66,0,327692000
NEPSE,5/30/2018,1327.21,1341.71,1318.24,1322.27,0,428747008
NEPSE,5/29/2018,1336.39,1340.6,1322.34,1327.21,0,407628992
NEPSE,5/28/2018,1300.41,1336.71,1291.34,1336.39,0,397385984
NEPSE,5/27/2018,1318.22,1318.3,1300.13,1300.41,0,368198016
NEPSE,5/24/2018,1328.27,1331.02,1317.34,1318.22,0,364064992
NEPSE,5/23/2018,1332.82,1333.05,1326.28,1328.27,0,290099008
NEPSE,5/22/2018,1337.15,1338.29,1331.81,1332.82,0,310732992
NEPSE,5/21/2018,1339.19,1340.72,1332.27,1337.13,0,300710016
NEPSE,5/20/2018,1339.65,1356.94,1335.94,1339.19,0,322665984
NEPSE,5/17/2018,1338.01,1348.12,1337.65,1339.65,0,276532000
NEPSE,5/16/2018,1333.85,1338.45,1333.54,1338.01,0,213126000
NEPSE,5/15/2018,1338.17,1341.18,1332.41,1333.85,0,136671008
NEPSE,5/14/2018,1348.45,1350.14,1337.44,1338.17,0,395136992
NEPSE,5/10/2018,1356.15,1356.93,1348.45,1348.45,0,332507008
NEPSE,5/9/2018,1361.02,1365.62,1352.67,1356.15,0,331771008
NEPSE,5/8/2018,1345.37,1361.02,1344.32,1361.02,0,476043008
NEPSE,5/7/2018,1353.64,1353.79,1344,1345.37,0,406921984
NEPSE,5/6/2018,1366.15,1366.67,1353.4,1353.64,0,345672992
NEPSE,5/3/2018,1360.38,1376.68,1360.41,1366.15,0,710668992
NEPSE,5/2/2018,1349.01,1360.87,1335.39,1360.38,0,362500000
NEPSE,4/29/2018,1357.22,1362.66,1337.93,1349.01,0,378035008
NEPSE,4/26/2018,1386.47,1392.63,1354.19,1357.22,0,567923968
NEPSE,4/25/2018,1394.86,1399.46,1384.59,1386.47,0,529377984
NEPSE,4/24/2018,1410.85,1413.99,1391.19,1394.86,0,688872000
NEPSE,4/23/2018,1438.49,1461.21,1398.41,1410.85,0,1457789952
NEPSE,4/22/2018,1388.31,1438.57,1388.66,1438.49,0,1154540032
NEPSE,4/19/2018,1363.01,1391.74,1361.18,1388.31,0,1044529984
NEPSE,4/18/2018,1331.18,1392.16,1327.78,1363.01,0,1064979968
NEPSE,4/17/2018,1297.57,1334.45,1297.58,1331.18,0,916345984
NEPSE,4/16/2018,1280.15,1302.1,1277.01,1297.57,0,560924992
NEPSE,4/15/2018,1277.55,1280.9,1259.21,1280.15,0,292868992
NEPSE,4/12/2018,1273.33,1285.54,1273.37,1277.55,0,404896992
NEPSE,4/11/2018,1270.23,1273.35,1257.92,1273.33,0,250412000
NEPSE,4/10/2018,1287.78,1292,1266.85,1270.23,0,333681984
NEPSE,4/9/2018,1294.65,1316.6,1286.76,1287.78,0,796424000
NEPSE,4/8/2018,1250.39,1303.3,1250.19,1294.65,0,885886976
NEPSE,4/5/2018,1226.45,1250.49,1226.45,1250.39,0,605590976
NEPSE,4/4/2018,1199,1227.97,1199.06,1226.45,0,318393984
NEPSE,4/3/2018,1192.96,1200.35,1188.51,1199,0,213594000
NEPSE,4/2/2018,1196.24,1199.78,1191.24,1192.96,0,184803008
NEPSE,4/1/2018,1204.81,1222.63,1185.51,1196.24,0,293590016
NEPSE,3/29/2018,1204.81,1222.58,1204.69,1220.29,0,321771008
NEPSE,3/28/2018,1207.71,1222.95,1187.04,1204.81,0,493057984
NEPSE,3/27/2018,1168.55,1217.39,1134.92,1207.71,0,468104000
NEPSE,3/26/2018,1220.44,1220.44,1166.01,1168.55,0,453727008
NEPSE,3/22/2018,1231.07,1238.61,1207.56,1220.44,0,431647008
NEPSE,3/21/2018,1255.47,1257.52,1224.39,1231.07,0,360376992
NEPSE,3/20/2018,1270.52,1271.13,1249.6,1255.47,0,302363008
NEPSE,3/19/2018,1278.96,1281.34,1269.25,1270.52,0,256922000
NEPSE,3/18/2018,1288.36,1292.72,1277.53,1278.96,0,266955008
NEPSE,3/15/2018,1285.96,1298.68,1284.75,1288.36,0,221290000
NEPSE,3/14/2018,1281.9,1285.96,1279.28,1285.96,0,168392000
NEPSE,3/13/2018,1277.01,1281.9,1276.68,1281.9,0,226427008
NEPSE,3/12/2018,1284.09,1289.52,1273.03,1277.01,0,297712992
NEPSE,3/11/2018,1315.13,1315.51,1283.85,1284.09,0,303252992
NEPSE,3/7/2018,1296.44,1315.13,1295.83,1315.13,0,422131008
NEPSE,3/6/2018,1287.74,1306.1,1267.23,1296.44,0,430979008
NEPSE,3/5/2018,1304.43,1319.54,1286.19,1287.74,0,371527008
NEPSE,3/4/2018,1345.99,1345.79,1291.42,1304.43,0,440904000
NEPSE,2/28/2018,1364.81,1364.96,1343.8,1345.99,0,491740992
NEPSE,2/27/2018,1358.95,1377.62,1358.69,1364.81,0,437884992
NEPSE,2/26/2018,1374.73,1379.78,1356.64,1358.95,0,446529984
NEPSE,2/25/2018,1386.98,1389.31,1374.08,1374.73,0,252644000
NEPSE,2/22/2018,1387.08,1395.4,1382.04,1386.98,0,330896992
NEPSE,2/21/2018,1396.72,1397.66,1386,1387.08,0,244471008
NEPSE,2/20/2018,1413.9,1424.38,1396.59,1396.72,0,310777984
NEPSE,2/18/2018,1424.95,1444.94,1413.07,1413.9,0,567721984
NEPSE,2/15/2018,1388.94,1426.56,1388.94,1424.95,0,628467008
NEPSE,2/14/2018,1380.29,1389.04,1376.18,1388.94,0,277982016
NEPSE,2/12/2018,1384.71,1385.87,1378.64,1380.29,0,218002000
NEPSE,2/11/2018,1391.03,1394.37,1383.95,1384.71,0,194698000
NEPSE,2/8/2018,1382.02,1391.12,1378.58,1391.03,0,256940000
NEPSE,2/7/2018,1394.03,1395.25,1380.99,1382.02,0,255580000
NEPSE,2/6/2018,1400.05,1401.58,1393.16,1394.03,0,222879008
NEPSE,2/5/2018,1404.49,1413.14,1399.2,1400.05,0,287900992
NEPSE,2/4/2018,1404.49,1418.21,1409.62,1410.51,0,440143008
NEPSE,2/1/2018,1404.49,1415.18,1403.15,1411.52,0,396398016
NEPSE,1/31/2018,1402.23,1405.99,1399.67,1404.49,0,291264000
NEPSE,1/29/2018,1405.95,1407.86,1397.73,1402.23,0,261374000
NEPSE,1/28/2018,1404.53,1411.68,1403.46,1405.95,0,341291008
NEPSE,1/25/2018,1394.73,1404.53,1394.28,1404.53,0,271240000
NEPSE,1/24/2018,1393.04,1397.1,1391.35,1394.73,0,218552000
NEPSE,1/23/2018,1402.09,1402.94,1392.09,1393.04,0,301217984
NEPSE,1/22/2018,1402.67,1407.28,1400.6,1402.09,0,336096000
NEPSE,1/21/2018,1406.52,1413.45,1402.31,1402.67,0,381268992
NEPSE,1/17/2018,1413.71,1413.77,1399.39,1406.52,0,398921984
NEPSE,1/16/2018,1431.1,1431.17,1408.88,1413.71,0,340700992
NEPSE,1/14/2018,1440.29,1442.03,1426.45,1431.1,0,316456000
NEPSE,1/10/2018,1456.07,1457.89,1439.87,1440.29,0,356148000
NEPSE,1/9/2018,1443.8,1457.9,1441.88,1456.07,0,459059008
NEPSE,1/8/2018,1431.8,1448.78,1431.8,1443.8,0,444126016
NEPSE,1/7/2018,1423.83,1435.23,1422.31,1431.8,0,316608992
NEPSE,1/4/2018,1416.61,1423.83,1414.74,1423.83,0,365937984
NEPSE,1/3/2018,1437.24,1439.24,1414.96,1416.61,0,435828992
NEPSE,1/2/2018,1434.8,1453.85,1429.85,1437.24,0,603081984
NEPSE,1/1/2018,1390.58,1434.95,1390.59,1434.8,0,462478016
NEPSE,12/31/2017,1414.78,1414.87,1382.33,1390.58,0,422227008
NEPSE,12/28/2017,1425.51,1427.47,1409.31,1414.78,0,732625984
NEPSE,12/27/2017,1447.04,1447.3,1421.29,1425.51,0,643049984
NEPSE,12/26/2017,1467.68,1470.84,1445.25,1447.04,0,523652992
NEPSE,12/24/2017,1472.15,1481.06,1466.46,1467.68,0,500308000
NEPSE,12/21/2017,1484.47,1487.16,1470.64,1472.15,0,447976000
NEPSE,12/20/2017,1493.76,1494.06,1482.52,1484.47,0,391591008
NEPSE,12/19/2017,1508.25,1510.96,1493,1493.76,0,490559008
NEPSE,12/18/2017,1509.14,1516.9,1507.68,1508.25,0,518272992
NEPSE,12/17/2017,1520.15,1520.95,1505.84,1509.14,0,479945984
NEPSE,12/14/2017,1520.74,1524.39,1515.16,1520.15,0,404048000
